,dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMaxTemperature,LandMaxTemperatureUncertainty,LandMinTemperature,LandMinTemperatureUncertainty,LandAndOceanAverageTemperature,LandAndOceanAverageTemperatureUncertainty
1669,1889-02-01,3.409,0.39899999999999997,8.814,0.612,-2.899,0.526,13.954,0.156
1670,1889-03-01,5.299,0.419,11.628,0.611,-0.8079999999999999,0.452,14.446,0.165
1671,1889-04-01,8.588999999999999,0.332,14.392,0.519,2.502,0.51,15.305,0.146
1672,1889-05-01,11.242,0.3720000000000001,17.19,0.505,5.032,0.524,15.915,0.153
1673,1889-06-01,13.288,0.275,19.314,0.586,7.1960000000000015,0.39899999999999997,16.498,0.132
1674,1889-07-01,14.225,0.327,20.315,0.494,8.311,0.34700000000000003,16.796,0.14400000000000002
1675,1889-08-01,13.504,0.38299999999999995,19.732,0.535,7.6149999999999975,0.452,16.604,0.153
1676,1889-09-01,11.547,0.33899999999999997,17.455000000000002,0.41600000000000004,5.635,0.5589999999999999,15.913,0.146
1677,1889-10-01,8.865,0.282,14.902,0.594,2.608,0.84,15.116,0.139
1678,1889-11-01,4.9990000000000006,0.44,11.145999999999999,0.522,-0.5670000000000001,0.42,13.996,0.16899999999999998
1679,1889-12-01,3.0989999999999998,0.41200000000000003,9.264,0.43799999999999994,-2.395,0.596,13.401,0.158
1680,1890-01-01,1.836,0.401,7.6469999999999985,0.45799999999999996,-4.24,0.56,13.068,0.157
1681,1890-02-01,2.516,0.373,8.668,0.564,-3.764,0.461,13.394,0.157
1682,1890-03-01,4.21,0.377,10.474,0.40399999999999997,-2.1710000000000003,0.573,13.890999999999998,0.158
1683,1890-04-01,7.738999999999999,0.35700000000000004,13.672,0.64,1.641,0.408,14.875,0.153
1684,1890-05-01,10.464,0.373,16.865000000000002,0.595,3.9430000000000014,0.40299999999999997,15.624,0.156
1685,1890-06-01,12.872,0.35200000000000004,18.703,0.627,6.7070000000000025,0.5720000000000001,16.25,0.147
1686,1890-07-01,14.034,0.354,19.718,0.9079999999999999,7.857,0.687,16.528,0.153
1687,1890-08-01,13.265999999999998,0.35200000000000004,19.325,0.67,7.146999999999999,0.40700000000000003,16.427,0.14800000000000002
1688,1890-09-01,11.546,0.324,17.266000000000002,0.522,5.494,0.39799999999999996,15.842,0.145
1689,1890-10-01,9.177999999999999,0.23800000000000002,14.747,0.415,3.367,0.542,15.02,0.135
1690,1890-11-01,5.03,0.273,11.451,0.6659999999999999,-1.043,0.562,13.803,0.138
1691,1890-12-01,2.969,0.342,8.611,0.512,-2.729,0.526,13.367,0.149
1692,1891-01-01,1.6780000000000002,0.35100000000000003,7.588999999999999,0.622,-4.011,0.4920000000000001,13.037,0.155
1693,1891-02-01,1.88,0.39799999999999996,8.122,0.569,-4.465,0.507,13.298,0.165
1694,1891-03-01,4.755,0.331,10.629,0.44,-1.449,0.593,14.190999999999999,0.153
1695,1891-04-01,7.6179999999999986,0.284,13.979,0.382,1.182,0.424,14.918,0.147
1696,1891-05-01,10.785,0.38799999999999996,16.645,0.45299999999999996,4.317,0.385,15.844,0.162
1697,1891-06-01,12.888,0.253,18.588,0.48,6.6350000000000025,0.413,16.297,0.13699999999999998
1698,1891-07-01,13.93,0.33799999999999997,19.849,0.39299999999999996,7.818,0.445,16.62,0.155
1699,1891-08-01,13.496,0.365,19.472,0.584,7.289999999999999,0.45399999999999996,16.549,0.162
1700,1891-09-01,11.763,0.264,17.649,0.614,5.704,0.342,16.07,0.14
1701,1891-10-01,8.722000000000001,0.281,15.042,0.324,2.764,0.38299999999999995,15.023,0.147
1702,1891-11-01,5.115,0.353,11.033,0.349,-0.7809999999999999,0.324,13.92,0.151
1703,1891-12-01,3.602,0.418,9.802999999999999,0.429,-2.138,0.531,13.559000000000001,0.16899999999999998
1704,1892-01-01,2.018,0.39899999999999997,7.683,0.462,-3.93,0.465,13.264,0.162
1705,1892-02-01,2.805,0.326,9.078,0.667,-3.253,0.46399999999999997,13.667000000000002,0.146
1706,1892-03-01,4.362,0.39,10.752,0.599,-1.931,0.4320000000000001,13.979,0.158
1707,1892-04-01,7.5619999999999985,0.301,13.802,0.415,1.2049999999999998,0.4270000000000001,14.803999999999998,0.149
1708,1892-05-01,10.622,0.36,16.578000000000007,0.413,4.426,0.413,15.655,0.158
1709,1892-06-01,13.263,0.27899999999999997,19.003,0.46299999999999997,6.86,0.322,16.303,0.149
1710,1892-07-01,13.89,0.32799999999999996,19.82,0.529,7.917000000000002,0.364,16.476,0.157
1711,1892-08-01,13.42,0.353,19.264,0.47700000000000004,7.447999999999999,0.389,16.39,0.155
1712,1892-09-01,11.764,0.26,17.858,0.397,5.5520000000000005,0.326,15.998,0.145
1713,1892-10-01,9.29,0.268,15.08,0.38799999999999996,3.347,0.38799999999999996,15.126,0.147
1714,1892-11-01,4.859,0.331,10.432,0.728,-1.014,0.469,13.732,0.156
1715,1892-12-01,2.935,0.47100000000000003,8.297,0.59,-2.8470000000000004,0.452,13.196,0.19
1716,1893-01-01,0.5,0.488,5.9,0.799,-5.3450000000000015,0.48,12.702,0.18600000000000005
1717,1893-02-01,1.654,0.365,7.616,0.5429999999999999,-4.558,0.4970000000000001,13.23,0.161
1718,1893-03-01,4.979,0.4,11.065999999999999,0.62,-1.2520000000000002,0.368,14.110999999999999,0.163
1719,1893-04-01,7.994,0.294,13.697,0.6459999999999999,1.5819999999999999,0.379,14.870999999999999,0.147
1720,1893-05-01,10.747,0.365,16.812,0.478,4.489000000000001,0.377,15.662,0.155
1721,1893-06-01,13.050999999999998,0.287,18.980999999999998,0.34299999999999997,6.7810000000000015,0.364,16.382,0.14400000000000002
1722,1893-07-01,14.318,0.33899999999999997,20.005,0.426,8.102,0.387,16.788,0.155
1723,1893-08-01,13.454,0.3670000000000001,19.448,0.348,7.321999999999999,0.336,16.650000000000002,0.153
1724,1893-09-01,11.767,0.295,17.799000000000003,0.308,5.599,0.26,15.932,0.139
1725,1893-10-01,9.16,0.263,15.185,0.325,3.099,0.3720000000000001,15.152000000000001,0.139
1726,1893-11-01,5.902,0.281,11.701,0.326,-0.14300000000000002,0.272,14.079,0.14400000000000002
1727,1893-12-01,3.155,0.39899999999999997,9.03,0.429,-2.79,0.321,13.388,0.165
1728,1894-01-01,1.6909999999999998,0.3720000000000001,7.4099999999999975,0.5670000000000001,-4.0390000000000015,0.42200000000000004,13.039,0.159
1729,1894-02-01,2.923,0.354,8.898,0.534,-3.028,0.486,13.455,0.155
1730,1894-03-01,5.118,0.39799999999999996,11.085999999999999,0.439,-1.093,0.643,14.08,0.16699999999999998
1731,1894-04-01,7.6629999999999985,0.355,13.793,0.498,1.472,0.371,14.794,0.156
1732,1894-05-01,10.944,0.293,16.929000000000002,0.441,4.6110000000000015,0.39,15.656,0.14800000000000002
1733,1894-06-01,12.857999999999999,0.276,18.782,0.36200000000000004,6.6030000000000015,0.341,16.226000000000006,0.142
1734,1894-07-01,14.004,0.311,19.851,0.483,7.7879999999999985,0.335,16.687,0.156
1735,1894-08-01,13.488,0.364,19.326,0.373,7.363999999999999,0.35,16.565,0.151
1736,1894-09-01,11.579999999999998,0.27899999999999997,17.425,0.257,5.502999999999999,0.317,15.927,0.141
1737,1894-10-01,9.125,0.223,15.042,0.419,2.997,0.35600000000000004,15.165,0.134
1738,1894-11-01,5.405,0.282,11.187,0.33799999999999997,-0.4909999999999999,0.46,14.036,0.146
1739,1894-12-01,3.133,0.3,8.757,0.392,-2.202,0.535,13.347,0.149
1740,1895-01-01,1.2950000000000002,0.28,6.960999999999999,0.6609999999999999,-4.319,0.657,13.084,0.14
1741,1895-02-01,2.0,0.32899999999999996,8.18,0.6859999999999999,-4.026,0.534,13.303,0.153
1742,1895-03-01,4.689,0.318,10.838,0.33299999999999996,-1.594,0.389,13.989,0.157
1743,1895-04-01,8.247,0.285,14.509,0.457,1.915,0.4970000000000001,15.005,0.154
1744,1895-05-01,10.867,0.321,16.892000000000003,0.48700000000000004,4.6389999999999985,0.373,15.703,0.158
1745,1895-06-01,13.058,0.266,19.059,0.485,6.905,0.312,16.352,0.141
1746,1895-07-01,14.053,0.312,19.614,0.563,7.875,0.382,16.715999999999998,0.153
1747,1895-08-01,13.489,0.36,19.471,0.414,7.167000000000002,0.33799999999999997,16.612000000000002,0.151
1748,1895-09-01,11.743,0.294,17.597,0.426,5.687,0.303,15.981,0.141
1749,1895-10-01,9.117,0.22399999999999998,15.159,0.235,2.878,0.359,15.151,0.125
1750,1895-11-01,5.744,0.268,11.42,0.49,-0.01100000000000001,0.42,14.219,0.138
1751,1895-12-01,3.4619999999999997,0.33399999999999996,9.232,0.32,-2.206,0.40299999999999997,13.513,0.151
1752,1896-01-01,2.291,0.392,7.923999999999999,0.637,-3.4080000000000004,0.446,13.366,0.162
1753,1896-02-01,2.707,0.28800000000000003,8.447000000000001,0.504,-3.367,0.606,13.576,0.146
1754,1896-03-01,4.279,0.302,10.469,0.35,-1.868,0.4270000000000001,14.047,0.145
1755,1896-04-01,7.329999999999999,0.34700000000000003,13.586,0.531,1.225,0.3720000000000001,14.895,0.16
1756,1896-05-01,10.892999999999999,0.33899999999999997,17.01,0.496,4.626,0.484,15.817,0.16
1757,1896-06-01,13.303999999999998,0.267,19.34,0.703,6.863,0.348,16.515,0.14
1758,1896-07-01,14.233,0.32799999999999996,19.886,0.413,8.087,0.321,16.866,0.151
1759,1896-08-01,13.624,0.369,19.572,0.384,7.274999999999999,0.3670000000000001,16.762,0.157
1760,1896-09-01,11.824000000000002,0.27699999999999997,17.727,0.409,5.561,0.353,16.143,0.142
1761,1896-10-01,9.416,0.22899999999999998,15.35,0.326,3.2119999999999997,0.361,15.27,0.13
1762,1896-11-01,5.3660000000000005,0.29600000000000004,11.173,0.506,-0.4690000000000001,0.4,14.187,0.141
1763,1896-12-01,3.312,0.272,8.811,0.439,-2.3600000000000003,0.309,13.643,0.142
1764,1897-01-01,1.893,0.36,7.411999999999999,0.354,-3.5730000000000004,0.474,13.312,0.161
1765,1897-02-01,2.4290000000000003,0.281,8.148,0.49,-3.519,0.475,13.555,0.145
1766,1897-03-01,4.345,0.29,10.442,0.524,-2.123,0.457,14.152,0.155
1767,1897-04-01,8.277999999999999,0.27699999999999997,14.293,0.45399999999999996,1.74,0.293,15.217,0.14300000000000002
1768,1897-05-01,11.377,0.306,17.250999999999998,0.41100000000000003,5.0680000000000005,0.457,16.02,0.145
1769,1897-06-01,13.319,0.355,19.445,0.7170000000000001,7.226,0.35700000000000004,16.505000000000006,0.155
1770,1897-07-01,14.31,0.37,20.297,0.40700000000000003,8.312000000000001,0.332,16.783,0.161
1771,1897-08-01,13.668,0.392,19.753,0.42200000000000004,7.592,0.32899999999999996,16.676000000000002,0.161
1772,1897-09-01,11.925,0.254,17.918000000000006,0.26899999999999996,5.901,0.281,16.067999999999998,0.133
1773,1897-10-01,9.197,0.251,15.166,0.41200000000000003,3.279,0.258,15.168,0.135
1774,1897-11-01,5.6080000000000005,0.349,11.616,0.524,-0.19700000000000006,0.40700000000000003,14.047,0.153
1775,1897-12-01,3.1710000000000003,0.281,8.5,0.912,-2.177,0.4370000000000001,13.401,0.145
1776,1898-01-01,2.737,0.31,8.35,0.616,-2.885,0.37,13.395999999999999,0.149
1777,1898-02-01,2.354,0.314,8.238999999999999,0.377,-3.651,0.46,13.364,0.149
1778,1898-03-01,3.7510000000000003,0.271,10.174,0.377,-2.657,0.512,13.749,0.14300000000000002
1779,1898-04-01,7.906999999999999,0.337,14.459,0.289,1.49,0.337,14.868,0.155
1780,1898-05-01,10.835,0.306,17.055999999999994,0.58,4.498,0.4970000000000001,15.621,0.14400000000000002
1781,1898-06-01,13.395,0.42100000000000004,19.452,0.561,7.067,0.4,16.393,0.16399999999999998
1782,1898-07-01,14.138,0.3670000000000001,20.145,0.495,8.039,0.306,16.627,0.154
1783,1898-08-01,13.579,0.414,19.628,0.5920000000000001,7.656999999999999,0.33799999999999997,16.512,0.161
1784,1898-09-01,11.752999999999998,0.322,17.702,0.325,5.902,0.332,15.914,0.149
1785,1898-10-01,8.828,0.247,14.69,0.364,2.8310000000000004,0.336,14.915,0.131
1786,1898-11-01,5.452000000000001,0.27399999999999997,11.444,0.358,-0.359,0.35,13.933,0.139
1787,1898-12-01,3.407,0.325,9.443,0.565,-2.096,0.42,13.351,0.14400000000000002
1788,1899-01-01,2.515,0.326,8.443,0.28600000000000003,-3.2620000000000005,0.517,13.306,0.147
1789,1899-02-01,2.38,0.42,8.17,0.4370000000000001,-3.442,0.361,13.399000000000001,0.16699999999999998
1790,1899-03-01,4.618,0.293,10.635,0.371,-1.5670000000000002,0.306,14.003,0.14300000000000002
1791,1899-04-01,8.280999999999999,0.345,14.438,0.547,2.074,0.386,15.026,0.153
1792,1899-05-01,11.023,0.31,17.132,0.384,4.9670000000000005,0.462,15.836,0.14300000000000002
1793,1899-06-01,12.856,0.29,18.799,0.32799999999999996,6.872000000000001,0.276,16.243000000000002,0.141
1794,1899-07-01,14.159,0.33299999999999996,20.168,0.521,7.9529999999999985,0.341,16.689,0.15
1795,1899-08-01,13.777,0.39399999999999996,19.598,0.5529999999999999,7.645999999999999,0.342,16.746000000000002,0.157
1796,1899-09-01,12.127999999999998,0.282,18.223000000000006,0.439,5.974,0.293,16.178,0.138
1797,1899-10-01,9.408999999999999,0.252,15.317,0.32299999999999995,3.551,0.42200000000000004,15.287,0.134
1798,1899-11-01,6.605,0.31,12.417,0.249,1.063,0.431,14.455,0.14400000000000002
1799,1899-12-01,3.005,0.342,8.639,0.67,-2.668,0.433,13.412,0.153
1800,1900-01-01,1.461,0.276,7.193,0.465,-4.102,0.395,13.142,0.142
1801,1900-02-01,3.0980000000000003,0.41600000000000004,9.181,0.604,-2.814,0.626,13.777000000000001,0.17300000000000001
1802,1900-03-01,5.492000000000001,0.261,11.377,0.327,-0.68,0.61,14.4,0.141
1803,1900-04-01,8.222999999999999,0.292,13.972,0.342,2.131,0.39399999999999996,15.17,0.151
1804,1900-05-01,11.385,0.35700000000000004,17.415000000000006,0.32899999999999996,5.1789999999999985,0.379,15.955,0.159
1805,1900-06-01,13.293,0.282,19.434,0.44299999999999995,7.112,0.28800000000000003,16.515,0.147
1806,1900-07-01,14.171,0.345,19.897000000000002,0.3720000000000001,8.095,0.311,16.785,0.154
1807,1900-08-01,13.816,0.38299999999999995,19.85,0.34299999999999997,7.891999999999999,0.377,16.699,0.159
1808,1900-09-01,11.955,0.293,17.817999999999994,0.382,5.9670000000000005,0.337,16.124000000000002,0.147
1809,1900-10-01,9.666,0.255,15.544,0.275,3.833,0.318,15.373,0.14
1810,1900-11-01,5.8039999999999985,0.276,11.527,0.45399999999999996,0.121,0.409,14.189,0.13699999999999998
1811,1900-12-01,3.655,0.341,9.466,0.315,-1.826,0.431,13.598,0.153
1812,1901-01-01,2.1910000000000003,0.29100000000000004,7.995999999999999,0.604,-3.491,0.49,13.29,0.141
1813,1901-02-01,3.092,0.418,9.038,0.371,-2.678,0.539,13.66,0.163
1814,1901-03-01,5.671,0.251,11.475999999999999,0.37,-0.644,0.395,14.383,0.138
1815,1901-04-01,8.522,0.326,14.733,0.368,2.264,0.376,15.22,0.151
1816,1901-05-01,11.177999999999999,0.33899999999999997,17.315,0.397,4.855,0.39,15.936,0.154
1817,1901-06-01,13.423,0.28300000000000003,19.315,0.386,7.1510000000000025,0.3670000000000001,16.441000000000006,0.145
1818,1901-07-01,14.339,0.35,20.34,0.43,8.161,0.374,16.718,0.158
1819,1901-08-01,13.789,0.34299999999999997,19.898,0.39799999999999996,7.6599999999999975,0.41100000000000003,16.663,0.14800000000000002
1820,1901-09-01,11.984000000000002,0.305,17.929000000000006,0.46399999999999997,5.819,0.322,16.000999999999998,0.14
1821,1901-10-01,9.003,0.239,15.002,0.368,2.998,0.33799999999999997,15.087,0.138
1822,1901-11-01,5.976,0.263,12.043,0.55,0.07099999999999995,0.39799999999999996,14.101,0.13699999999999998
1823,1901-12-01,3.335,0.267,9.061,0.672,-2.28,0.37,13.38,0.136
1824,1902-01-01,2.684,0.256,8.796999999999997,0.569,-3.031,0.369,13.302,0.13
1825,1902-02-01,3.606,0.354,9.814,0.341,-2.504,0.452,13.691,0.14800000000000002
1826,1902-03-01,4.883,0.228,11.165999999999999,0.439,-1.339,0.294,14.1,0.127
1827,1902-04-01,7.955999999999999,0.321,13.884,0.35700000000000004,1.5619999999999998,0.358,14.958,0.141
1828,1902-05-01,10.892999999999999,0.341,16.986,0.536,4.5870000000000015,0.369,15.719,0.145
1829,1902-06-01,13.214,0.264,19.338,0.475,6.894,0.32,16.284000000000002,0.129
1830,1902-07-01,14.231,0.35600000000000004,20.2,0.536,7.965,0.33899999999999997,16.69,0.145
1831,1902-08-01,13.599,0.35700000000000004,19.884,0.297,7.449,0.354,16.590999999999998,0.14400000000000002
1832,1902-09-01,11.799,0.289,17.897000000000006,0.299,5.555,0.3720000000000001,16.032,0.134
1833,1902-10-01,8.801,0.21,14.811,0.271,2.759,0.34700000000000003,14.991,0.121
1834,1902-11-01,5.274,0.267,11.159,0.335,-0.46,0.327,13.902000000000001,0.128
1835,1902-12-01,2.713,0.27,8.435,0.27699999999999997,-2.992,0.373,13.24,0.134
1836,1903-01-01,2.5140000000000002,0.22399999999999998,8.415,0.442,-3.1870000000000003,0.40299999999999997,13.275,0.128
1837,1903-02-01,3.555,0.247,9.297,0.429,-2.49,0.494,13.668,0.132
1838,1903-03-01,4.93,0.212,10.963,0.294,-1.158,0.41200000000000003,14.05,0.124
1839,1903-04-01,7.831999999999999,0.292,13.958,0.32,1.6980000000000002,0.392,14.800999999999998,0.136
1840,1903-05-01,10.794,0.305,16.672,0.39799999999999996,4.5870000000000015,0.435,15.645,0.139
1841,1903-06-01,12.886,0.268,18.897,0.381,6.723000000000001,0.29600000000000004,16.160999999999998,0.127
1842,1903-07-01,13.992,0.366,19.787,0.452,7.87,0.364,16.496000000000002,0.146
1843,1903-08-01,13.412,0.377,19.298,0.365,7.557999999999999,0.366,16.304000000000002,0.146
1844,1903-09-01,11.501,0.36,17.355999999999998,0.461,5.642,0.285,15.771,0.145
1845,1903-10-01,8.812000000000003,0.20199999999999999,14.634,0.41700000000000004,2.895,0.371,14.835,0.11800000000000001
1846,1903-11-01,5.516,0.268,11.219,0.391,-0.050999999999999934,0.34,13.828,0.132
1847,1903-12-01,2.898,0.359,8.533,0.327,-2.6870000000000003,0.381,13.205,0.145
1848,1904-01-01,1.6369999999999998,0.387,7.081999999999999,0.516,-3.86,0.39799999999999996,12.957,0.152
1849,1904-02-01,2.297,0.348,8.507,0.405,-3.583,0.4320000000000001,13.154000000000002,0.147
1850,1904-03-01,4.506,0.268,10.559,0.555,-1.575,0.302,13.859000000000002,0.133
1851,1904-04-01,7.6839999999999975,0.284,13.823,0.625,1.4280000000000002,0.299,14.755,0.13699999999999998
1852,1904-05-01,10.84,0.287,16.922,0.516,4.641,0.313,15.573,0.133
1853,1904-06-01,13.014,0.248,19.092,0.532,6.7780000000000005,0.298,16.207,0.128
1854,1904-07-01,13.836,0.29600000000000004,19.678,0.647,7.777,0.34,16.525000000000002,0.134
1855,1904-08-01,13.459,0.327,19.525,0.451,7.4620000000000015,0.321,16.403000000000002,0.13699999999999998
1856,1904-09-01,11.380999999999998,0.265,17.465000000000003,0.392,5.3610000000000015,0.253,15.768,0.129
1857,1904-10-01,8.833,0.212,14.902,0.601,3.133,0.314,14.947000000000001,0.11800000000000001
1858,1904-11-01,6.23,0.22399999999999998,11.997,0.3,0.5579999999999999,0.337,14.144,0.11900000000000001
1859,1904-12-01,3.3739999999999997,0.29100000000000004,9.212,0.46,-2.067,0.446,13.433,0.13
1860,1905-01-01,2.254,0.345,8.017000000000001,0.478,-3.3240000000000003,0.373,13.205,0.14
1861,1905-02-01,1.9269999999999998,0.303,7.7349999999999985,0.28,-3.951,0.41100000000000003,13.206,0.13699999999999998
1862,1905-03-01,4.635,0.235,10.466,0.515,-1.308,0.38,14.035,0.125
1863,1905-04-01,7.754999999999999,0.255,13.622,0.341,1.493,0.41700000000000004,14.857,0.128
1864,1905-05-01,10.982,0.28,16.945999999999998,0.38,4.819000000000001,0.451,15.788,0.131
1865,1905-06-01,13.112,0.264,19.11,0.379,6.944000000000001,0.341,16.379,0.125
1866,1905-07-01,14.077,0.307,19.877,0.441,8.038,0.342,16.651,0.133
1867,1905-08-01,13.578,0.327,19.619,0.368,7.719999999999999,0.345,16.558,0.134
1868,1905-09-01,11.803999999999998,0.252,17.684,0.363,5.928,0.311,16.004,0.12300000000000001
1869,1905-10-01,9.041,0.239,14.866,0.275,3.117,0.385,15.091,0.122
1870,1905-11-01,6.183,0.282,11.984000000000002,0.28,0.574,0.40299999999999997,14.232,0.127
1871,1905-12-01,3.354,0.256,9.06,0.33399999999999996,-1.931,0.3720000000000001,13.45,0.12300000000000001
1872,1906-01-01,2.068,0.313,8.086,0.42,-3.6370000000000013,0.294,13.25,0.13699999999999998
1873,1906-02-01,2.301,0.32299999999999995,8.125,0.39299999999999996,-3.343,0.344,13.502,0.135
1874,1906-03-01,4.8660000000000005,0.2,11.008,0.264,-1.229,0.353,14.245,0.11699999999999999
1875,1906-04-01,8.626,0.242,14.786,0.581,2.422,0.38299999999999995,15.23,0.122
1876,1906-05-01,11.239999999999998,0.29,17.146,0.4370000000000001,4.9220000000000015,0.426,15.769,0.132
1877,1906-06-01,13.334,0.289,19.287,0.32299999999999995,7.275,0.321,16.436,0.127
1878,1906-07-01,14.122,0.32299999999999995,20.058,0.391,8.186,0.345,16.662,0.13699999999999998
1879,1906-08-01,13.691,0.34,19.539,0.462,7.842999999999999,0.358,16.593,0.134
1880,1906-09-01,11.771999999999998,0.237,17.522000000000002,0.298,5.884,0.33799999999999997,15.95,0.122
1881,1906-10-01,9.267,0.182,14.943,0.254,3.479,0.299,15.152000000000001,0.11599999999999999
1882,1906-11-01,5.501,0.192,11.17,0.327,-0.30099999999999993,0.322,14.054,0.11599999999999999
1883,1906-12-01,3.761,0.368,9.258,0.45799999999999996,-1.6640000000000001,0.32299999999999995,13.54,0.14800000000000002
1884,1907-01-01,1.798,0.27399999999999997,7.903,0.38,-3.867,0.324,13.107999999999999,0.128
1885,1907-02-01,2.117,0.268,7.9929999999999986,0.38299999999999995,-3.603,0.285,13.257,0.129
1886,1907-03-01,4.575,0.209,10.61,0.35200000000000004,-1.6,0.249,14.15,0.12300000000000001
1887,1907-04-01,7.579,0.263,13.401,0.37,1.521,0.281,14.918,0.133
1888,1907-05-01,10.375,0.28,16.335,0.465,4.0840000000000005,0.35,15.602,0.132
1889,1907-06-01,12.729,0.267,18.576,0.40299999999999997,6.509,0.316,16.253,0.13
1890,1907-07-01,13.769,0.307,19.626,0.598,7.761,0.348,16.596,0.133
1891,1907-08-01,13.362,0.326,19.187,0.318,7.464999999999999,0.35,16.456,0.132
1892,1907-09-01,11.665,0.243,17.442999999999998,0.253,5.59,0.299,15.902000000000001,0.11900000000000001
1893,1907-10-01,9.234,0.191,15.079,0.28300000000000003,3.32,0.361,15.159,0.115
1894,1907-11-01,5.207000000000002,0.207,10.71,0.31,-0.5570000000000002,0.325,13.872,0.115
1895,1907-12-01,2.9560000000000004,0.251,8.831,0.27,-2.585,0.28800000000000003,13.225,0.121
1896,1908-01-01,2.3040000000000003,0.252,8.117999999999999,0.3,-3.548,0.287,13.16,0.12300000000000001
1897,1908-02-01,2.769,0.26899999999999996,8.527000000000001,0.41100000000000003,-3.177,0.348,13.441,0.124
1898,1908-03-01,4.136,0.317,10.384,0.38,-2.101,0.45299999999999996,13.783,0.13699999999999998
1899,1908-04-01,7.831999999999999,0.295,13.853,0.332,1.735,0.5429999999999999,14.800999999999998,0.129
1900,1908-05-01,11.140999999999998,0.285,16.958000000000002,0.38799999999999996,4.86,0.38799999999999996,15.757,0.13
1901,1908-06-01,13.293,0.248,19.063,0.38799999999999996,6.902,0.29,16.289,0.11900000000000001
1902,1908-07-01,14.197000000000001,0.303,19.748,0.419,8.113,0.37,16.618000000000002,0.129
1903,1908-08-01,13.376,0.336,19.359,0.363,7.499,0.34600000000000003,16.365000000000002,0.134
1904,1908-09-01,11.977,0.252,17.781000000000006,0.325,5.977,0.261,15.93,0.11900000000000001
1905,1908-10-01,8.865,0.209,14.675,0.29,2.948,0.32899999999999996,14.883,0.11199999999999999
1906,1908-11-01,5.272,0.221,11.097999999999999,0.29600000000000004,-0.5760000000000001,0.451,13.842,0.11599999999999999
1907,1908-12-01,3.071,0.31,8.901,0.332,-2.535,0.368,13.189,0.129
1908,1909-01-01,1.395,0.314,7.121,0.377,-4.298,0.449,12.839,0.132
1909,1909-02-01,2.7060000000000004,0.273,8.571,0.465,-3.447,0.35700000000000004,13.35,0.125
1910,1909-03-01,4.589,0.249,10.659,0.47200000000000003,-1.6769999999999998,0.478,13.852,0.122
1911,1909-04-01,7.534,0.26899999999999996,13.425999999999998,0.414,1.395,0.42,14.719,0.122
1912,1909-05-01,10.610999999999999,0.3,16.668000000000006,0.428,4.380000000000001,0.39399999999999996,15.6,0.127
1913,1909-06-01,12.962,0.23199999999999998,18.71,0.281,6.766,0.327,16.191000000000006,0.114
1914,1909-07-01,14.06,0.299,19.787,0.366,8.05,0.34299999999999997,16.437,0.12300000000000001
1915,1909-08-01,13.752,0.319,19.625,0.353,7.752999999999999,0.371,16.496000000000002,0.126
1916,1909-09-01,11.879,0.237,17.891000000000005,0.287,5.778,0.354,15.849,0.11199999999999999
1917,1909-10-01,9.192,0.17800000000000002,15.139,0.327,3.221,0.34,14.941,0.102
1918,1909-11-01,6.2360000000000015,0.205,11.959,0.21600000000000005,0.32299999999999995,0.381,13.993,0.10800000000000001
1919,1909-12-01,3.2230000000000003,0.278,8.763,0.423,-2.353,0.326,13.217,0.121
1920,1910-01-01,2.333,0.24,8.094999999999999,0.565,-3.2700000000000005,0.381,13.139,0.114
1921,1910-02-01,2.779,0.273,8.388,0.344,-3.2260000000000004,0.489,13.317,0.122
1922,1910-03-01,4.606,0.213,10.780999999999999,0.33399999999999996,-1.675,0.42100000000000004,13.872,0.11199999999999999
1923,1910-04-01,8.104999999999999,0.252,14.37,0.305,1.704,0.42200000000000004,14.845,0.12
1924,1910-05-01,11.005,0.31,17.03,0.327,4.675000000000002,0.514,15.712,0.128
1925,1910-06-01,13.151,0.23199999999999998,19.027,0.24600000000000002,6.871,0.42200000000000004,16.264000000000006,0.11
1926,1910-07-01,14.279000000000002,0.322,19.952,0.318,8.205,0.385,16.543,0.13
1927,1910-08-01,13.677,0.321,19.425,0.302,7.605999999999999,0.395,16.477,0.126
1928,1910-09-01,11.732999999999999,0.243,17.623,0.28600000000000003,5.6690000000000005,0.39799999999999996,15.875,0.11199999999999999
1929,1910-10-01,9.006,0.203,14.905,0.243,2.986,0.377,15.019,0.105
1930,1910-11-01,5.318,0.223,11.072,0.42,-0.6540000000000001,0.434,13.75,0.109
1931,1910-12-01,2.684,0.289,8.5,0.273,-2.999,0.45899999999999996,13.015999999999998,0.12300000000000001
1932,1911-01-01,1.66,0.33,7.132999999999999,0.4370000000000001,-3.969,0.285,12.908,0.128
1933,1911-02-01,2.4530000000000003,0.214,8.15,0.575,-3.664,0.318,13.164000000000001,0.107
1934,1911-03-01,4.347,0.19899999999999998,10.362,0.28,-1.743,0.315,13.752,0.10800000000000001
1935,1911-04-01,7.9899999999999975,0.248,14.081,0.382,1.8559999999999999,0.39899999999999997,14.716,0.115
1936,1911-05-01,10.829,0.27899999999999997,16.71,0.369,4.6320000000000014,0.307,15.497,0.11900000000000001
1937,1911-06-01,13.009,0.231,19.090999999999998,0.231,6.7780000000000005,0.23800000000000002,16.108,0.10800000000000001
